date,tic,open,high,low,close,volume,day,kdjk,kdjd,kdjj,rsi_6,rsi_12,rsi_24,amount,change,daily_variance,open_,close_,high_,low_,volume_,landmark
2008-04-30,600122.SH,9.1288,9.9373,9.1288,9.7266,44555.71,43,77.4704,59.9517,112.5077,69.4962,53.5596,45.1077,433375.5689,0.0615,0.0831,-0.7587,0.5027,0.2837,-0.2099,0.8132,-
2008-05-05,600122.SH,9.9373,10.2901,9.854,10.1382,33816.25,44,83.3856,67.763,114.6308,74.8017,57.5643,47.7313,342835.9058,0.0198,0.043,0.9355,1.4338,1.0672,1.3721,0.0698,^
2008-05-06,600122.SH,10.0451,10.2411,9.8491,10.1039,35977.2,45,86.969,74.165,112.577,73.5229,57.1165,47.5338,363510.0311,0.0058,0.0388,1.2502,1.5367,1.079,1.5282,0.3002,-
2008-05-07,600122.SH,10.0451,10.1235,9.2121,9.2954,38143.49,46,80.256,76.1953,88.3774,49.5583,47.5964,43.1418,354558.9969,-0.0807,0.098,1.3925,-0.1083,0.9556,0.2569,0.5151,v
2008-05-08,600122.SH,9.0896,9.4571,9.0504,9.3542,53919.92,47,69.8596,74.0834,61.4119,50.9535,48.2804,43.5377,504377.7157,0.0283,0.0435,-0.4936,0.0821,-0.2764,-0.0597,1.6918,-
2008-05-09,600122.SH,9.5012,9.9422,9.3836,9.5845,54482.91,48,64.322,70.8296,51.3067,56.596,51.0122,45.1001,522191.4509,0.0087,0.0583,0.4065,0.6368,0.7165,0.7331,1.9724,-
2008-05-12,600122.SH,9.4375,9.9961,9.315,9.8687,41319.92,49,65.714,69.1244,58.8933,62.9141,54.2644,46.9889,407773.8945,0.0437,0.069,0.3575,1.2772,0.896,0.6712,1.244,^
2008-05-13,600122.SH,9.5453,9.8001,9.315,9.5698,44573.9,50,58.9945,65.7478,45.488,53.1498,50.4237,45.2793,426563.3082,0.0026,0.0507,0.6352,0.7851,0.6388,0.7379,1.6616,v
2008-05-14,600122.SH,9.5649,9.9128,9.5061,9.8442,32959.36,51,60.6736,64.0564,53.9079,59.9904,53.7052,47.1223,324458.5317,0.0284,0.0413,0.7348,1.2765,0.8698,1.0956,0.8109,-
2008-05-15,600122.SH,9.8981,10.6086,9.8981,10.1725,58614.22,52,64.4532,64.1887,64.9824,66.9241,57.3866,49.2559,596253.153,0.027,0.0698,1.2875,1.8309,1.8651,1.7012,3.0452,^
2008-05-16,600122.SH,10.2215,10.4714,9.9471,10.1578,24135.18,53,66.6586,65.012,69.9517,66.3067,57.1646,49.1633,245160.3314,-0.0063,0.0516,1.8252,2.0041,1.8919,1.9407,0.0972,-
2008-05-19,600122.SH,10.2656,10.2656,9.7854,9.8491,15313.97,54,61.525,63.8496,56.8757,53.799,52.5099,47.2163,150828.8219,-0.0423,0.0488,2.077,1.7687,1.8081,1.9186,-0.9773,-
2008-05-20,600122.SH,10.0255,10.0255,9.3052,9.3199,38164.48,55,46.7819,58.1604,24.0248,38.7588,45.5706,44.0927,355689.1372,-0.0757,0.0773,1.9514,1.1949,1.6905,1.4461,1.5686,-
2008-05-21,600122.SH,9.2366,9.3199,8.6241,9.1631,38828.46,56,40.2414,52.1874,16.3494,35.2545,43.7037,43.2089,355789.0618,-0.008,0.0759,1.0828,1.0328,0.8977,0.6424,1.8483,-
2008-05-22,600122.SH,9.0651,9.1974,8.8446,8.9279,21766.44,57,31.9305,45.4351,4.9213,30.3201,40.9581,41.8945,194328.5997,-0.0154,0.0395,0.9234,0.8258,0.8193,0.9656,-0.2569,v
2008-05-23,600122.SH,8.9475,9.7511,8.6535,9.3248,27356.93,58,33.0565,41.3089,16.5518,45.708,47.0786,44.8486,255097.9009,0.0405,0.1177,0.8663,1.3777,1.5516,0.8418,0.4101,^
2008-05-26,600122.SH,9.3003,9.5551,8.8446,8.9475,24956.04,59,27.4698,36.6959,9.0176,36.5104,42.5088,42.6954,223294.1679,-0.0394,0.0794,1.3556,1.0842,1.5086,1.1415,0.0747,-
2008-05-27,600122.SH,8.7368,8.9671,8.58,8.7515,20868.64,60,21.1312,31.5077,0.3784,32.441,40.2923,41.6125,182631.903,0.0017,0.0442,0.856,0.9553,0.9545,0.967,-0.4367,v
2008-05-28,600122.SH,8.8201,9.1092,8.678,9.0063,18243.2,61,21.6004,28.2052,8.3908,42.4479,44.4034,43.5546,164303.7322,0.0207,0.0479,1.0326,1.3688,1.235,1.1683,-0.8132,^
2008-05-29,600122.SH,8.9965,9.1043,8.7221,8.727,13818.81,62,17.3073,24.5726,2.7766,35.5261,41.0256,41.9583,120596.7549,-0.0309,0.0438,1.3532,1.1615,1.3663,1.3447,-1.4305,v
2008-05-30,600122.SH,8.7368,9.0406,8.5751,8.972,21022.39,63,20.6598,23.2683,15.4428,44.9716,45.0274,43.8423,188612.8831,0.0262,0.0519,1.1799,1.6196,1.4416,1.3137,-0.575,-
2008-06-02,600122.SH,8.9573,9.0847,8.8446,8.9818,13330.3,64,25.301,23.9459,28.0112,45.3558,45.1897,43.9183,119730.0885,0.0027,0.0267,1.5929,1.8649,1.6886,1.8147,-1.3604,-
2008-06-03,600122.SH,9.0651,9.3052,8.9377,9.0357,17622.37,65,29.9229,25.9382,37.8922,47.7633,46.1437,44.3504,159230.4486,-0.0033,0.0407,1.9685,2.261,2.2924,2.2458,-0.9147,^
2008-06-04,600122.SH,8.9671,8.9965,8.7221,8.7809,14530.25,66,25.7819,25.8861,25.5735,38.213,42.343,42.7264,127588.6722,-0.0212,0.0312,2.1574,2.3187,2.27,2.398,-1.3695,-
2008-06-05,600122.SH,8.9083,8.9083,8.4281,8.4575,13596.51,67,18.0575,23.2766,7.6194,29.2923,38.0083,40.7502,114992.4833,-0.0533,0.0568,2.5179,2.1789,2.6171,2.4442,-1.6473,v
2008-06-06,600122.SH,8.4526,8.7123,8.1341,8.6094,24840.47,68,25.5669,24.04,28.6207,37.5141,41.098,42.0636,213861.5424,0.0182,0.0672,2.2606,2.8433,2.8114,2.3533,-0.3991,^
2008-06-10,600122.SH,8.3791,8.3889,7.747,7.747,20503.0,69,17.0446,21.7082,7.7174,20.9319,31.4039,37.1809,158836.741,-0.0816,0.0829,2.4061,1.0606,2.5215,1.6731,-0.9218,-
2008-06-11,600122.SH,7.8401,7.8401,7.3991,7.7078,24363.16,70,16.7615,20.0593,10.166,20.4391,31.0409,36.9773,187786.3646,-0.0172,0.0572,1.3037,0.7627,0.7272,0.7219,-0.5342,-
2008-06-12,600122.SH,7.5951,7.6882,7.159,7.5363,40387.94,71,17.0343,19.051,13.001,18.1908,29.4176,36.0756,304375.6322,-0.0078,0.0702,0.5993,0.2028,0.0766,0.0386,1.4255,-
2008-06-13,600122.SH,7.5363,7.7666,7.306,7.5216,32943.63,72,16.9879,18.3633,14.2371,17.9872,29.2745,35.997,247788.8074,-0.002,0.0612,0.3531,0.0763,0.1755,0.2507,0.5446,-
2008-06-17,600122.SH,7.4383,7.5069,7.0316,7.257,26275.8,73,14.6298,17.1188,9.6519,14.4864,26.7213,34.5833,190683.4806,-0.025,0.0655,0.0429,-0.5657,-0.5104,-0.3652,-0.2496,v
2008-06-18,600122.SH,7.0463,7.5706,6.8895,7.3991,38002.43,74,17.8152,17.351,18.7438,24.0168,30.2835,35.992,281183.7798,0.0477,0.0921,-0.8663,-0.3368,-0.4506,-0.7065,1.2625,^
2008-06-19,600122.SH,7.1394,7.3305,6.6592,6.6592,24401.74,75,11.8768,15.5262,4.578,14.1578,23.7308,32.2219,162496.067,-0.0721,0.1008,-0.7505,-1.872,-0.9984,-1.1982,-0.496,v
2008-06-20,600122.SH,6.62,7.1051,6.1839,6.8307,37395.07,76,16.445,15.8325,17.67,22.9548,27.6873,33.8966,255434.5046,0.0308,0.1349,-1.9091,-1.7422,-1.5619,-2.268,1.1514,-
2008-06-23,600122.SH,6.7621,6.9973,6.4975,6.8699,27239.48,77,21.3337,17.6662,28.6687,25.0612,28.6107,34.2839,187132.5037,0.0157,0.0728,-1.8897,-1.8753,-1.9618,-2.0082,0.0216,-
2008-06-24,600122.SH,6.8601,7.3991,6.7621,7.2521,32579.37,78,35.7215,23.6847,59.7952,43.2229,37.1477,37.9807,236268.8492,0.0541,0.0878,-1.8866,-1.146,-1.2448,-1.655,0.699,-
2008-06-25,600122.SH,7.2913,7.5706,7.1688,7.5167,26864.67,79,51.8845,33.0846,89.4843,52.7385,42.354,40.4027,201933.665,0.03,0.0535,-0.9768,-0.4842,-0.8639,-0.7333,0.0913,-
2008-06-26,600122.SH,7.6931,7.7323,7.4481,7.6392,31549.33,80,65.2398,43.803,108.1134,56.7642,44.6688,41.5062,241011.6417,-0.0071,0.0372,0.1091,-0.1727,-0.4679,0.0199,0.6913,^
2008-06-27,600122.SH,7.4677,7.7176,7.2619,7.5461,33979.33,81,72.8181,53.4747,111.5049,52.6724,43.2296,40.9055,256411.4221,0.0104,0.0604,-0.5522,-0.485,-0.5656,-0.5434,0.987,-
2008-06-30,600122.SH,7.5363,7.6392,7.3501,7.5265,14492.96,82,77.4484,61.4659,109.4132,51.7304,42.9121,40.7759,109081.2634,-0.0013,0.0384,-0.4188,-0.599,-0.8479,-0.3637,-1.2727,-
2008-07-01,600122.SH,7.5902,7.6343,7.2521,7.3256,11550.27,83,76.2103,66.3807,95.8695,42.4026,39.655,39.4391,84612.6579,-0.0361,0.0522,-0.3512,-1.2111,-0.9509,-0.699,-1.6191,-
2008-07-02,600122.SH,7.3109,7.4971,6.9581,7.0855,16817.07,84,70.2161,67.6592,75.3301,33.6903,36.0842,37.89,119157.3495,-0.0318,0.0761,-1.1472,-2.0127,-1.4226,-1.5736,-1.015,v
2008-07-03,600122.SH,6.8748,7.4726,6.7376,7.3991,34621.41,85,71.1494,68.8226,75.803,49.8428,43.3523,41.046,256167.2747,0.0709,0.0993,-2.466,-1.4094,-1.6695,-2.3963,1.0795,-
2008-07-04,600122.SH,7.355,7.5412,7.208,7.3991,33764.67,86,69.6004,69.0819,70.6375,49.8428,43.3523,41.046,249828.1698,0.006,0.045,-1.5687,-1.529,-1.6923,-1.4428,0.9985,-
2008-07-07,600122.SH,7.3991,7.9773,7.3991,7.9479,25862.39,87,78.9431,72.3689,92.0914,68.9208,54.1991,46.2502,205551.6895,0.069,0.0727,-1.5781,0.2116,-0.4822,-0.9293,0.1105,-
2008-07-08,600122.SH,7.9283,8.0557,7.6833,7.8303,21025.05,88,80.2619,74.9999,90.7859,62.7803,51.877,45.3549,164632.449,-0.0125,0.0476,0.1737,-0.1247,-0.2124,0.0596,-0.3438,-
2008-07-09,600122.SH,7.9185,8.3693,7.894,8.2566,38559.57,89,84.539,78.1796,97.2577,73.1761,58.8491,49.083,318370.9457,0.0409,0.0576,0.1702,1.3138,0.8546,0.8581,1.6041,-
2008-07-10,600122.SH,7.992,8.6241,7.992,8.2664,32250.0,90,83.3723,79.9105,90.2959,73.3812,58.9981,49.1662,266591.4,0.0332,0.0765,0.5027,1.4795,1.6977,1.2825,1.1164,-
2008-07-11,600122.SH,8.0851,8.4036,8.0361,8.2272,35134.32,91,81.9019,80.5743,84.557,70.7834,58.0806,48.8332,289057.0775,0.0173,0.0447,0.8843,1.4126,1.2155,1.4535,1.5369,-
2008-07-14,600122.SH,8.0851,8.4771,7.8891,8.4036,21839.79,92,84.0385,81.729,88.6574,75.4724,61.0539,50.4104,183532.8592,0.0379,0.07,0.9259,1.8496,1.4063,1.0264,0.1007,^
2008-07-15,600122.SH,8.4575,8.5016,7.8646,7.8842,26491.2,93,76.2854,79.9145,69.0272,48.1615,49.7249,46.0491,208861.919,-0.0727,0.0808,1.7662,0.7438,1.4679,1.0246,0.7179,-
2008-07-16,600122.SH,7.6441,7.8303,7.2325,7.5167,39426.05,94,58.1234,72.6508,29.0685,36.842,43.4953,43.2843,296353.79,-0.0169,0.0795,0.1268,0.0263,0.1703,-0.1806,2.2524,-
2008-07-17,600122.SH,7.6686,7.6931,7.2423,7.3354,15465.7,95,41.2137,62.1718,-0.7024,32.342,40.7479,41.9866,113447.0958,-0.0454,0.0615,0.2654,-0.2438,0.0138,-0.0804,-0.3153,v
2008-07-18,600122.SH,7.4824,7.5657,7.1247,7.4726,21777.96,96,35.21,53.1845,-0.739,39.0973,43.6845,43.3283,162737.9839,-0.0013,0.059,0.0027,0.0953,-0.1247,-0.2128,0.5067,-
2008-07-21,600122.SH,7.3109,7.7862,7.2521,7.6539,24055.12,97,35.238,47.2024,11.3094,47.4218,47.4398,45.0797,184115.483,0.0448,0.0698,-0.2156,0.4902,0.3079,0.0809,0.8108,-
2008-07-22,600122.SH,7.6196,7.6931,7.5216,7.5559,16613.93,98,33.0781,42.4943,14.2457,43.5598,45.645,44.3074,125533.1937,-0.0084,0.0227,0.3615,0.4059,0.2399,0.5881,-0.1361,-
2008-07-23,600122.SH,7.6931,7.8205,7.4775,7.7372,18977.3,99,36.8801,40.6229,29.3944,52.2016,49.5008,46.0903,146831.1656,0.0057,0.0443,0.5494,0.7443,0.4764,0.5979,0.0193,-
2008-07-24,600122.SH,7.7323,8.1733,7.649,8.0802,30735.04,100,47.7184,42.988,57.1791,64.531,55.9501,49.295,248345.2702,0.0431,0.0649,0.6758,1.3831,1.0619,0.9203,1.3167,-
2008-07-25,600122.SH,7.943,8.3056,7.8156,8.0214,20638.76,101,53.5204,46.4988,67.5636,61.2793,54.645,48.7763,165551.7495,0.0098,0.0611,1.0744,1.4512,1.3757,1.2703,0.3184,-
2008-07-28,600122.SH,8.3203,8.3203,7.9381,8.0508,13964.24,102,61.5,51.4992,81.5015,62.4156,55.2148,49.056,112423.3034,-0.0335,0.0475,1.789,1.6779,1.5633,1.6091,-0.365,-
2008-07-29,600122.SH,7.9773,8.3252,7.8303,7.8695,13571.4,103,61.6802,54.8929,75.255,51.2796,50.9118,47.3911,106800.1323,-0.0137,0.0629,1.4772,1.5085,1.7645,1.6142,-0.4645,-
2008-07-30,600122.SH,8.0263,8.2223,7.9871,8.1439,33073.43,104,69.4195,59.7351,88.7883,63.2033,56.5081,50.0675,269346.7066,0.0144,0.0289,1.6607,2.0287,1.7399,1.9403,0.5821,^
2008-08-01,600122.SH,8.0998,8.0998,7.6931,7.7078,32566.99,105,60.4349,59.9684,61.368,43.0907,47.1822,46.172,251019.8455,-0.0509,0.0528,1.9171,1.5372,1.698,1.7071,0.4547,v
2008-08-04,600122.SH,7.7078,8.1831,7.6686,7.7764,17637.92,106,52.0433,57.3267,41.4766,46.3155,48.6368,46.8508,137159.5211,0.0088,0.0662,1.4773,1.7997,1.9796,1.843,-0.3106,^
2008-08-05,600122.SH,7.9381,7.9381,7.5461,7.5559,7375.59,107,37.7784,50.8106,11.714,38.0082,44.3535,44.9497,55729.2205,-0.0506,0.0519,1.9467,1.629,1.8405,1.8815,-0.7997,-
2008-08-06,600122.SH,7.747,7.7519,7.2325,7.4334,8739.76,108,31.3141,44.3118,5.3189,33.9488,42.1061,43.9166,64966.132,-0.0422,0.0699,1.8553,1.5654,1.7063,1.5856,-0.8233,-
2008-08-07,600122.SH,7.4089,7.4726,7.3011,7.3697,17332.57,109,25.0614,37.895,-0.6056,31.8276,40.9296,43.3757,127735.8411,-0.0053,0.0233,1.517,1.6,1.4416,1.8123,-0.5036,-
2008-08-08,600122.SH,7.3599,7.4481,6.7915,6.9336,24199.48,110,19.796,31.862,-4.3359,21.0318,33.8633,39.8677,167789.5145,-0.0615,0.0947,1.5737,1.1562,1.5364,1.293,-0.2156,-
2008-08-11,600122.SH,6.9336,6.9385,6.3113,6.6347,16025.25,111,18.5501,27.4247,0.801,16.4442,29.9917,37.6878,106322.7262,-0.0451,0.0945,1.151,0.8548,1.0031,0.7291,-0.5753,-
2008-08-12,600122.SH,6.4779,6.7131,6.3946,6.6151,6509.05,112,17.6659,24.1718,4.6542,16.1667,29.7484,37.5473,43058.0167,0.0207,0.0481,0.6624,0.9149,0.8083,0.9245,-1.0393,v
2008-08-13,600122.SH,6.6249,6.6396,6.4191,6.6249,8738.38,113,17.3619,21.9018,8.2821,17.007,30.0579,37.6686,57890.8937,0.0,0.0333,0.9259,1.0199,0.8026,1.0502,-0.9597,^
2008-08-14,600122.SH,6.6151,6.62,6.4926,6.6004,10550.43,114,16.723,20.1755,9.8178,16.5105,29.701,37.4788,69637.0582,-0.0022,0.0193,1.0083,1.0938,0.8659,1.2566,-0.9171,-
2008-08-15,600122.SH,6.6004,6.7621,6.4191,6.5857,12660.08,115,16.7711,19.0407,12.2319,16.1706,29.472,37.3609,83375.4889,-0.0022,0.0521,1.0938,1.1881,1.1225,1.2897,-0.9123,-
2008-08-18,600122.SH,6.5759,6.6641,6.3456,6.4289,19996.73,116,13.9018,17.3278,7.05,12.7984,27.0453,36.0976,128556.9775,-0.0229,0.0495,1.1773,1.1214,1.1268,1.3361,-0.6167,-
2008-08-19,600122.SH,6.6151,6.6151,6.1104,6.424,23675.99,117,16.9418,17.1991,16.4271,12.6991,26.9696,36.0579,152094.5598,-0.0297,0.0786,1.3513,1.2364,1.1904,1.1686,-0.4836,v
2008-08-20,600122.SH,6.5122,7.0659,6.2329,7.0414,39060.94,118,34.4935,22.9639,57.5528,59.8296,47.2611,44.146,275043.7029,0.0752,0.1183,1.3843,2.1732,1.8638,1.4682,0.2336,^
2008-08-21,600122.SH,6.8111,7.0022,6.6543,6.816,18012.83,119,47.6111,31.1796,80.474,48.3858,42.5523,42.1166,122775.4493,0.0007,0.051,1.9392,2.2962,2.0908,2.2493,-0.8247,-
2008-08-22,600122.SH,6.9287,6.9287,6.4681,6.6788,12692.78,120,51.5698,37.9763,78.7566,42.4544,39.9117,40.9217,84772.5391,-0.0374,0.069,2.4595,2.6175,2.4099,2.4622,-1.0524,-
2008-08-25,600122.SH,6.62,6.7376,6.4583,6.473,8353.49,121,47.0294,40.994,59.1002,34.78,36.2326,39.1817,54072.1408,-0.0227,0.0431,2.5787,2.9959,2.6687,3.1025,-1.259,-
2008-08-26,600122.SH,6.4436,6.473,5.8262,5.8262,25120.66,122,31.3529,37.7803,18.4982,20.6808,27.5312,34.3868,146357.9893,-0.106,0.111,2.9608,2.453,2.9521,2.8412,-0.7765,-
2008-08-27,600122.SH,5.7821,5.7821,5.2431,5.5371,95705.88,123,26.2783,33.9463,10.9423,16.9873,24.6452,32.5301,529933.0281,-0.0442,0.0973,2.3173,2.0925,2.1372,1.7542,1.8291,-
2008-08-28,600122.SH,5.6596,5.6596,5.2284,5.3509,58408.65,124,19.7411,29.2113,0.8008,14.9268,22.9546,31.3909,312538.8453,-0.0577,0.0806,2.4506,1.6879,1.9791,1.901,0.4694,v
2008-08-29,600122.SH,5.3313,5.6106,5.2235,5.5861,58579.96,125,19.721,26.0478,7.0674,28.1388,29.6086,34.4179,327233.5146,0.0456,0.0693,1.6855,2.8885,2.0616,2.1367,0.4713,^
2008-09-01,600122.SH,5.4391,5.4636,5.1843,5.2137,26738.0,126,13.6682,21.9213,-2.838,21.7276,25.7651,32.0796,139403.9106,-0.0432,0.0536,2.3722,1.9334,1.8604,2.3659,-0.7362,-
2008-09-02,600122.SH,5.0961,5.0961,4.7677,4.9638,46574.76,127,12.0375,18.6267,-1.141,18.3592,23.5291,30.6227,231187.7937,-0.0267,0.0662,1.172,0.7142,0.512,0.4689,0.0271,-
2008-09-03,600122.SH,4.8168,4.9442,4.704,4.8756,36521.84,128,10.5961,15.9498,-0.1113,17.228,22.7684,30.119,178065.8831,0.0121,0.0493,-0.1372,0.2737,-0.0733,0.1746,-0.3359,v
2008-09-04,600122.SH,4.8511,5.0471,4.807,4.9589,28911.4,129,11.2422,14.3806,4.9654,22.6306,25.2582,31.2338,143368.7415,0.0217,0.0484,0.0843,0.8092,0.4209,0.8096,-0.5924,^
2008-09-05,600122.SH,4.8021,4.8952,4.7383,4.8413,17396.83,130,10.082,12.9477,4.3504,20.3774,24.0634,30.5166,84223.2731,0.0081,0.0324,-0.0186,0.3104,-0.0485,0.5274,-1.034,-
2008-09-08,600122.SH,4.8413,4.8658,4.6648,4.7432,23800.24,131,9.0603,11.6519,3.877,18.5305,23.0703,29.9186,112889.2984,-0.0207,0.0424,0.2451,0.037,-0.0189,0.3176,-0.88,-
2008-09-09,600122.SH,4.753,4.7726,4.606,4.7432,11971.95,132,10.3809,11.2282,8.6861,18.5305,23.0703,29.9186,56785.3532,-0.0021,0.0351,0.0411,0.1257,-0.2082,0.2007,-1.4141,-
2008-09-10,600122.SH,4.7236,4.8266,4.6795,4.7432,19614.27,133,11.473,11.3098,11.7993,18.5305,23.0703,29.9186,93034.4055,0.0041,0.031,0.0344,0.2006,0.0097,0.507,-1.2831,-
2008-09-11,600122.SH,4.6795,4.753,4.4492,4.6403,49983.26,134,13.9282,12.1826,17.4194,15.9158,21.8428,29.2359,231937.3214,-0.0084,0.0655,0.0067,-0.0365,-0.1029,-0.1119,-0.2592,v
2008-09-12,600122.SH,4.5962,4.7481,4.557,4.6746,30447.83,135,20.8998,15.0884,32.5228,20.408,23.3263,29.7931,142331.4261,0.0168,0.0409,-0.1512,0.1151,-0.0588,0.2578,-1.0056,-
2008-09-16,600122.SH,4.606,4.7775,4.5129,4.7187,37487.06,136,28.958,19.7116,47.451,26.469,25.3148,30.5271,176890.19,0.0239,0.0561,-0.0758,0.2858,0.0568,0.1883,-0.869,-
2008-09-17,600122.SH,4.7481,4.8266,4.606,4.7334,41640.36,137,35.1497,24.8576,55.7339,28.6425,26.0125,30.7789,197100.48,-0.0031,0.0466,0.3135,0.3926,0.2174,0.4991,-0.815,^
2008-09-18,600122.SH,4.6942,4.753,4.3071,4.5619,48249.04,138,37.8751,29.1968,55.2318,20.2587,23.2482,29.4786,220107.2956,-0.029,0.0977,0.2447,0.0032,0.1078,-0.2434,-0.6905,v
2008-09-19,600122.SH,4.9736,5.0177,4.8315,5.0177,106017.62,139,58.5834,38.9923,97.7656,58.7584,41.326,36.8744,531964.6119,0.0088,0.0371,0.9787,1.2449,0.7719,1.1938,1.0754,-
2008-09-22,600122.SH,5.2921,5.4734,5.0471,5.1451,104721.23,140,63.006,46.9969,95.0242,64.5062,45.2575,38.7479,538801.2005,-0.0286,0.0829,1.8233,1.706,1.8612,1.8924,1.1443,^
2008-09-23,600122.SH,5.2186,5.2186,4.7138,4.9001,54237.5,141,58.9522,50.982,74.8926,48.8084,39.6796,36.5699,265769.1738,-0.065,0.103,1.9066,1.2463,1.5336,1.2222,-0.3993,v
2008-09-24,600122.SH,4.7825,4.9981,4.6599,4.9785,43811.89,142,58.4903,53.4848,68.5015,53.1833,42.1678,37.7385,218117.4944,0.0394,0.0679,1.0356,1.5551,1.1842,1.1685,-0.7792,-
2008-09-25,600122.SH,4.9883,5.4685,4.9197,5.1255,83035.56,143,62.3838,56.4511,74.2491,60.7338,46.6678,39.9047,425598.7628,0.0268,0.1071,1.6324,2.056,2.3607,1.9065,0.4501,^
2008-09-26,600122.SH,5.1157,5.2921,4.9001,5.0373,60353.28,144,62.4586,58.4536,70.4686,54.4151,44.4061,39.054,304017.5773,-0.0156,0.0778,2.1201,2.1638,2.4163,2.1057,-0.3432,-
2008-10-06,600122.SH,4.9834,4.9981,4.7628,4.8805,38921.68,145,58.0271,58.3114,57.4584,44.5314,40.5911,37.5683,189957.2592,-0.0211,0.0482,2.1449,2.0952,2.0825,2.1068,-0.9738,-
2008-10-07,600122.SH,4.8903,4.8903,4.5472,4.6893,34075.86,146,49.6081,55.4103,38.0038,35.181,36.428,35.8337,159791.9303,-0.0429,0.0732,2.2531,1.873,2.0882,1.8424,-1.2043,-
2008-10-08,600122.SH,4.5227,4.655,4.459,4.5766,30607.65,147,36.9365,49.2524,12.3046,30.6316,34.1742,34.8442,140078.971,0.0118,0.0428,1.5533,1.7911,1.687,1.8488,-1.3827,-
2008-10-09,600122.SH,4.6158,4.6403,4.4051,4.4982,20907.83,148,27.5292,42.0113,-1.435,27.6472,32.6416,34.1595,94047.6009,-0.0261,0.0523,2.0477,1.8036,1.8818,1.9699,-1.8652,-
2008-10-10,600122.SH,4.3022,4.3022,4.0474,4.1601,28473.99,149,20.9963,35.0063,-7.0237,18.3799,26.9546,31.3842,118454.6458,-0.0342,0.0612,1.3096,0.8193,0.9659,0.9645,-1.9024,-
2008-10-13,600122.SH,4.1552,4.1601,3.9053,4.0964,53224.14,150,18.0725,29.3617,-4.5059,17.0851,26.0228,30.8908,218027.3671,-0.0144,0.0622,0.9217,0.6653,0.5471,0.5174,-1.2275,v
2008-10-14,600122.SH,4.1699,4.312,4.018,4.2042,89303.83,151,18.422,25.7152,3.8358,27.4622,30.461,32.7576,375451.1621,0.0082,0.0699,1.0668,1.1004,1.1382,0.9889,0.0007,-
2008-10-15,600122.SH,4.1895,4.3512,4.1405,4.2336,83172.16,152,20.1724,23.8676,12.7821,30.3164,31.6805,33.2706,352117.6566,0.0104,0.0498,1.2009,1.3037,1.3821,1.514,-0.2251,-
2008-10-16,600122.SH,4.018,4.214,3.9347,4.1748,98986.32,153,21.6688,23.1346,18.737,27.7005,30.513,32.7492,413248.0887,0.0376,0.0669,0.6254,1.1305,0.948,0.7952,0.2225,-
2008-10-17,600122.SH,4.1944,4.3316,4.1062,4.3071,117681.64,154,28.0431,24.7708,34.5878,41.3617,36.277,35.1357,506866.5916,0.0262,0.0523,1.3038,1.6753,1.3759,1.4853,0.6118,-
2008-10-20,600122.SH,4.2434,4.41,4.1209,4.3757,114437.96,155,39.6105,29.7173,59.3967,47.5305,39.133,36.3577,500746.1816,0.0302,0.0661,1.4699,1.9742,1.7083,1.5659,0.3383,^
2008-10-21,600122.SH,4.4345,4.4345,4.1552,4.1895,79129.56,156,39.2959,32.9102,52.0672,35.4003,34.5481,34.516,331513.2916,-0.0585,0.0667,2.2388,1.2507,1.8518,1.7127,-0.5375,-
2008-10-22,600122.SH,4.1405,4.2238,3.9445,4.0621,127767.34,157,36.0738,33.9647,40.2919,29.2676,31.7698,33.3113,519003.7118,-0.0193,0.0688,1.2014,0.7309,0.9094,0.8446,0.4545,-
2008-10-23,600122.SH,3.9445,4.067,3.9151,4.0376,42888.02,158,32.3825,33.4373,30.2729,28.1425,31.2427,33.0796,173164.6696,0.0231,0.0376,0.3672,0.4552,0.2313,0.6313,-1.3745,-
2008-10-24,600122.SH,4.0131,4.1405,3.92,4.0131,54678.37,159,27.8777,31.5841,20.4648,26.9016,30.6873,32.8413,219429.7666,0.0,0.0549,0.497,0.292,0.3777,0.5396,-1.279,-
2008-10-27,600122.SH,3.92,3.92,3.6113,3.7093,76936.68,160,22.5534,28.5739,10.5124,16.2435,24.7382,30.0405,285381.2271,-0.0568,0.0832,0.1123,-0.7678,-0.36,-0.5963,-0.9268,v
2008-10-28,600122.SH,3.577,3.773,3.43,3.724,82123.64,161,24.7917,27.3131,19.7488,18.127,25.5006,30.3405,305828.4354,0.0395,0.0921,-1.1436,-0.7901,-0.8624,-1.3214,-0.8043,^
2008-10-29,600122.SH,3.7485,3.8122,3.4937,3.5672,68757.8,162,21.0806,25.2356,12.7706,14.0755,22.8118,28.9585,245272.8242,-0.0508,0.0893,-0.6497,-1.4027,-0.8176,-1.2364,-1.1255,v
2008-10-30,600122.SH,3.5917,3.7534,3.4104,3.6652,137505.48,163,22.3472,24.2728,18.496,26.411,27.9888,31.0079,503985.0853,0.0201,0.0936,-1.2783,-1.2216,-1.0841,-1.7002,0.31,-
2008-10-31,600122.SH,3.626,3.6407,3.5084,3.5966,59749.04,164,20.9587,23.1681,16.54,23.5688,26.6251,30.368,214893.3973,-0.0082,0.0368,-1.2662,-1.6145,-1.5573,-1.5358,-1.4148,-
2008-11-03,600122.SH,3.5672,3.6456,3.4839,3.6162,78109.65,165,22.4062,22.9142,21.3904,26.2885,27.7227,30.7938,282460.1163,0.0136,0.0447,-1.6229,-1.7648,-1.7529,-1.8475,-1.154,-
